source_gt,program,code,name_th,name_en,year,semester,pages
หมวดศึกษาทั่วไป (general_education),dsba,90643012,การทำงานเป็นทีม,TEAMWORK,,,132;197;269
หมวดศึกษาทั่วไป (general_education),dsba,90643013,การจัดการเชิงอุตสาหกรรม,INDUSTRIAL MANAGEMENT,,,132;197;269
หมวดศึกษาทั่วไป (general_education),dsba,90643014,ความรู้ทั่วไปเกี่ยวกับธุรกิจ,GENERAL BUSINESS,,,132;197
หมวดศึกษาทั่วไป (general_education),dsba,90643015,การบัญชีทางธุรกิจสำหรับคนรุ่นใหม่,BUSINESS ACCOUNTING FOR NEW GEN,,,132;198;210;255
หมวดศึกษาทั่วไป (general_education),dsba,90643016,สนุกกับธุรกิจออนไลน์,FUN WITH ONLINE BUSINESS,,,132;198;257
หมวดศึกษาทั่วไป (general_education),dsba,90643017,ลีนสตาร์ทอัพและแนวคิดธุรกิจแบบคล่องตัว,LEAN STARTUP AND AGILE BUSINESS,,,132;198;210
หมวดศึกษาทั่วไป (general_education),dsba,90643018,ธุรกิจระหว่างประเทศ,INTERNATIONAL BUSINESS,,,132;198;210
หมวดศึกษาทั่วไป (general_education),dsba,90643019,เศรษฐศาสตร์กับการเป็นผู้ประกอบการ,ECONOMICS AND ENTREPRENEURSHIP,,,132;199;210
หมวดศึกษาทั่วไป (general_education),dsba,90643020,นักพัฒนาธุรกิจสร้างสรรค์,INNOVATIVE ENTREPRENEURS,,,132;199;210
หมวดศึกษาทั่วไป (general_education),dsba,90643021,ผู้ประกอบการสมัยใหม่,MODERN ENTREPRENEURS,,,14;26;33;132;199;253;255;256;351
หมวดศึกษาทั่วไป (general_education),dsba,90643022,ผู้ประกอบการทางสังคม,SOCIAL ENTREPRENEURS,,,132;199;210
หมวดศึกษาทั่วไป (general_education),dsba,90643023,ผู้ประกอบการเทคโนโลยี,TECHNOPRENEURS,,,132;200;210
หมวดศึกษาทั่วไป (general_education),dsba,90643024,ฟาร์มสุข,HAPPINESS FARMS,,,132;200;254
หมวดศึกษาทั่วไป (general_education),dsba,90643025,เส้นทางสู่ IPO,ROAD TO IPO,,,132;200;210
หมวดศึกษาทั่วไป (general_education),dsba,90643026,การวางแผนเพื่อการลงทุน,INVESTMENT PLANNING,,,133;201;210;254;256
หมวดศึกษาทั่วไป (general_education),dsba,90643027,มนุษย์ เงิน และคณิตศาสตร์,"MAN, MONEY AND MATH",,,133;201
หมวดศึกษาทั่วไป (general_education),dsba,90643028,มือใหม่ (หัด) เล่นหุ้น,SMART TIPS FOR BEGINNING INVESTERS,,,133;201;210
หมวดศึกษาทั่วไป (general_education),dsba,90643029,เศรษฐกิจดิจิทัล,DIGITAL ECONOMY,,,133;201;210
หมวดศึกษาทั่วไป (general_education),dsba,90643030,เศรษศาสตร์ทั่ไป และการศึกษาความเป็นไปได้ของโครงการ,GENERAL ECONOMICS AND PROJECT FEASIBILITY STUDY,,,133;202;210;256
หมวดศึกษาทั่วไป (general_education),dsba,90643031,วิถีชีวิตตามแนวคิดเศรษฐกิจหมุนเวียนในศตวรรษที่ 21,CIRCULAR ECONOMIC LIFESTYLE FOR 21st CENTURY,,,133;202;210
หมวดศึกษาทั่วไป (general_education),dsba,90643032,ปักหมุดเศรษฐกิจ,BCG ECONOMY IN ACTION,,,133;202;211;255
หมวดศึกษาทั่วไป (general_education),dsba,90643033,การจัดการนวัตกรรม,INNOVATION MANAGEMENT,,,133;203;211
หมวดศึกษาทั่วไป (general_education),dsba,90643034,การจัดการกับความคิดสร้างสรรค์,MANAGEMENT AND CREATIVITY,,,133;203
หมวดศึกษาทั่วไป (general_education),dsba,90643035,การจัดการความรู้เพื่อการพัฒนานวัตกรรม,KNOWLEDGE MANAGEMENT FOR INNOVATION DEVELOPMENT,,,133;204;256;257
หมวดศึกษาทั่วไป (general_education),dsba,90643036,การจัดการความรู้เพื่อการบริหารโครงการ,KNOWLEDGE MANAGEMENT FOR PROJECT MANAGEMENT,,,133;204
หมวดศึกษาทั่วไป (general_education),dsba,90643037,การบัริหารงานภาครัฐและนโยบายสาธารณะในศตวรรษที่ 21,PUBLIC ADMINISTRATION AND PUBLIC POLICY IN THE 21st CENTURY,,,133;204;211
หมวดศึกษาทั่วไป (general_education),dsba,90643038,ศัลยกรรมชีวิต,REBRANDING,,,133;205;211
หมวดศึกษาทั่วไป (general_education),dsba,90644001,ปฎิบัติงานตามทักษะด้านการสื่อสาร 1,PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 1,,,133;205;211
หมวดศึกษาทั่วไป (general_education),dsba,90644002,ปฎิบัติงานตามทักษะด้านการสื่อสาร 2,PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 2,,,133;211
หมวดศึกษาทั่วไป (general_education),dsba,90644003,ปฎิบัติงานตามทักษะด้านการสื่อสาร 3,PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 3,,,133;205;211
หมวดศึกษาทั่วไป (general_education),dsba,90644004,การฟังและการพูดเชิงวิชาการ,ACADEMIC LISTENING AND SPEAKING,,,133;137;206;211
หมวดศึกษาทั่วไป (general_education),dsba,90644005,การอ่านและการเขียนเชิงวิชาการ,ACADEMIC READING AND WRITING,,,133;137;206;211
หมวดศึกษาทั่วไป (general_education),dsba,90644006,ภาษาอังกฤษเพื่อปรับพื้นฐาน,PREPARATORY ENGLISH,,,134;137;206;211
หมวดศึกษาทั่วไป (general_education),dsba,90644007,ภาษาอังกฤษพื้นฐาน 1,FOUNDATION ENGLISH 1,,,14;121;134;207;211;350
หมวดศึกษาทั่วไป (general_education),dsba,90644008,ภาษาอังกฤษพื้นฐาน 2,FOUNDATION ENGLISH 2,,,14;121;134;207;211;350
หมวดศึกษาทั่วไป (general_education),dsba,90644009,การออกเสียงภาษาอังกฤษเบื้องต้น,BASIC ENGLISH PRONUNCIATION,,,134;207;212
หมวดศึกษาทั่วไป (general_education),dsba,90644010,การพัฒนาทักษะการอ่านและการเขียนภาษาอังกฤษ,DEVELOPMENT OF READING AND WRITING SKILLS IN ENGLISH,,,134;207
หมวดศึกษาทั่วไป (general_education),dsba,90644011,ภาษาอังกฤษเชิงวิชาการ,ENGLISH FOR ACADEMIC PURPOSES,,,134;208;212
หมวดศึกษาทั่วไป (general_education),dsba,90644012,ภาษาอังกฤษเพื่อการสื่อสาร,ENGLISH FOR COMMUNICATION,,,134;208;212
หมวดศึกษาทั่วไป (general_education),dsba,90644013,การรเขียนภาษาอังกฤษเพื่อการสื่อสาร,ENGLISH FOR COMMUNICATIVE WRITING,,,134;208;212
หมวดศึกษาทั่วไป (general_education),dsba,90644014,ภาษาอังกฤษเพื่อการสื่อสารทางวิชาการ,ENGLISH FOR PROFESSIONAL COMMUNICATION,,,134;208;212
หมวดศึกษาทั่วไป (general_education),dsba,90644015,ภาษาอังกฤษเพื่อการศึกษาต่อ,ENGLISH FOR FURTHER STUDIES,,,134;209
หมวดศึกษาทั่วไป (general_education),dsba,90644016,อังกฤษเพื่ออุสาหกรรม,ENGLISH FOR INDUSTRY,,,134;209;256
หมวดศึกษาทั่วไป (general_education),dsba,90644017,ภาษาอังกฤษสำหรับธุรกิจ,ENGLISH FOR BUSINESS,,,134;209;212
หมวดศึกษาทั่วไป (general_education),dsba,90644018,ภาษาอังกฤษเพื่อการตลาด,ENGLISH FOR MARKETING,,,134;209;212
หมวดศึกษาทั่วไป (general_education),dsba,90644019,ภาษาอังกฤษเพื่อการจัดการ,ENGLISH FOR MANAGEMENT,,,134;210;212
หมวดศึกษาทั่วไป (general_education),dsba,90644020,ภาษาอังกฤษเพื่อความเข้าใจข่าวสาร,ENGLISH FOR MADIA,,,134;210
หมวดศึกษาทั่วไป (general_education),dsba,90644021,ภาษาอังกฤษเพื่อการสื่อสารระหว่างวัฒนธรรม,ENGLISH FOR INTERCURAL COMMUNICATION,,,134;210;212
หมวดศึกษาทั่วไป (general_education),dsba,90644022,ภาษาอังกฤษสำหรับมืออาชีพ,ENGLISH FOR PROFESSIONAL PURPOSES,,,134;210;212
หมวดศึกษาทั่วไป (general_education),dsba,90644023,ภาษาอังกฤษเพื่อเตรียมตัวทำงาน,ENGLISH FOR WORK PREPATION,,,134;211;257
หมวดศึกษาทั่วไป (general_education),dsba,90644024,ภาษาอังกฤษเพื่อการท่องเที่ยวและการเดินทาง,ENGLISH FOR TOURISM AND TRAVELLING,,,134;211;212
